Year,m,d,Time,Time zone,Precipitation amount (mm),Snow depth (cm),Air temperature (degC),Ground minimum temperature (degC),Maximum temperature (degC),Minimum temperature (degC)
2011,11,2,00:00,UTC,-1,-1,8.2,,9.8,6.4
2011,11,2,06:00,UTC,,,,6.1,,
2011,11,3,00:00,UTC,-1,-1,5.2,,7.3,3.5
2011,11,3,06:00,UTC,,,,-0.4,,
2011,11,4,00:00,UTC,0.4,-1,5.3,,6.3,4.5
2011,11,4,06:00,UTC,,,,4.4,,
2011,11,5,00:00,UTC,-1,-1,2,,5.6,1
2011,11,5,06:00,UTC,,,,1.1,,
2011,11,6,00:00,UTC,0.4,-1,2.1,,2.7,0.5
2011,11,6,06:00,UTC,,,,0.1,,
2011,11,7,00:00,UTC,-1,-1,4.7,,5.8,2.4
2011,11,7,06:00,UTC,,,,2.3,,
2011,11,8,00:00,UTC,-1,-1,4.5,,6.8,1.6
2011,11,8,06:00,UTC,,,,1.6,,
2011,11,9,00:00,UTC,-1,-1,0.2,,3,-2
2011,11,9,06:00,UTC,,,,-4.3,,
2011,11,10,00:00,UTC,0.2,-1,-1,,1.8,-4.3
2011,11,10,06:00,UTC,,,,-7.9,,
2011,11,11,00:00,UTC,-1,-1,2.8,,3.8,1
2011,11,11,06:00,UTC,,,,0.4,,
2011,11,12,00:00,UTC,-1,-1,1.7,,2.8,-0.1
2011,11,12,06:00,UTC,,,,0.4,,
2011,11,13,00:00,UTC,-1,-1,3,,4.3,-0.2
2011,11,13,06:00,UTC,,,,0.2,,
2011,11,14,00:00,UTC,0.2,-1,1.8,,4.3,0.2
2011,11,14,06:00,UTC,,,,-0.6,,
2011,11,15,00:00,UTC,-1,-1,-2.3,,0.3,-3.6
2011,11,15,06:00,UTC,,,,-5.8,,
2011,11,16,00:00,UTC,0.3,-1,1,,2.9,-3.4
2011,11,16,06:00,UTC,,,,-8.1,,
2011,11,17,00:00,UTC,-1,-1,1.4,,3.8,-1.4
2011,11,17,06:00,UTC,,,,-0.8,,
2011,11,18,00:00,UTC,2.5,-1,-1.2,,1.9,-5.3
2011,11,18,06:00,UTC,,,,-9.7,,
2011,11,19,00:00,UTC,0.3,-1,0,,2.8,-2.9
2011,11,19,06:00,UTC,,,,1.1,,
2011,11,20,00:00,UTC,-1,-1,-6.1,,-2.7,-7.8
2011,11,20,06:00,UTC,,,,-10,,
2011,11,21,00:00,UTC,4.1,-1,-2.7,,0.1,-6.9
2011,11,21,06:00,UTC,,,,-11,,
2011,11,22,00:00,UTC,0.2,3,-4.4,,-0.6,-7.5
2011,11,22,06:00,UTC,,,,-4.9,,
2011,11,23,00:00,UTC,1,2,0.3,,1.8,-3
2011,11,24,00:00,UTC,4.9,-1,3.3,,4.4,1.8
2011,11,24,06:00,UTC,,,,0,,
2011,11,25,00:00,UTC,3.1,-1,2.1,,5.3,-1.3
2011,11,25,06:00,UTC,,,,-6.4,,
2011,11,26,00:00,UTC,-1,-1,2.6,,5.7,1.6
2011,11,26,06:00,UTC,,,,-0.6,,
